Measurement Name :,20190126_resp_larvae_T2,,Generated On :,"27/01/2019, 00:29:32",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
27.01.19 00:26:02,52.85,262.98,269.09,277.45,275.24,255.18,257.77,260.81,260.37,251.3,251.73,254.74,256.47,243.16,253.88,254.74,247.43,242.3,253.02,255.61,241.88,242.3,250.87,253.02,247.43,,14,968,28,14.57,
27.01.19 00:26:17,53.1,264.29,264.72,276.56,272.6,255.61,256.47,259.07,259.94,251.3,251.73,255.18,255.61,242.73,253.88,254.74,247,242.3,252.59,255.61,241.45,242.3,250.87,252.59,247,,14,968,28,14.57,
27.01.19 00:26:32,53.35,264.29,267.34,273.04,280.98,255.18,257.34,259.5,256.9,250.87,251.73,254.31,256.04,243.16,253.45,254.31,246.15,242.3,252.59,254.74,241.03,242.3,250.87,252.59,246.15,,14,968,28,14.57,
27.01.19 00:26:47,53.6,264.29,267.34,275.24,275.68,255.61,256.9,261.24,258.2,250.87,251.73,253.88,256.04,243.16,253.88,253.88,247.86,242.3,253.02,255.18,241.45,242.73,250.87,252.59,246.58,,14,968,28,14.57,
27.01.19 00:27:03,53.87,262.98,263.85,275.68,274.8,255.18,255.61,261.67,260.37,251.73,251.3,253.88,255.61,243.16,254.31,254.74,247,242.3,253.02,255.18,241.88,242.73,251.3,252.59,246.58,,14,968,28,14.57,
27.01.19 00:27:18,54.12,263.41,265.16,271.28,274.36,255.18,255.18,259.5,256.9,250.44,251.73,253.88,254.74,242.73,253.02,253.88,247.43,241.45,252.59,254.74,241.03,241.88,250.87,252.59,246.58,,14,968,28,14.57,
27.01.19 00:27:33,54.37,263.41,262.98,275.68,273.04,256.04,256.04,259.94,260.37,250.44,251.3,254.74,253.88,242.3,253.88,253.88,246.58,241.88,252.16,255.18,241.03,241.88,250.87,252.59,246.58,,14,968,28,14.56,
27.01.19 00:27:48,54.62,263.41,265.59,273.48,277.45,256.04,257.34,259.07,256.47,250.44,251.3,255.18,256.04,242.73,253.88,254.31,245.29,241.88,252.16,255.18,241.45,241.88,250.87,252.16,246.58,,14,968,28,14.56,
27.01.19 00:28:03,54.87,261.67,265.59,274.36,274.8,255.61,256.47,259.94,258.64,251.3,251.73,254.31,256.04,243.16,253.88,254.31,245.72,242.3,252.59,255.18,241.88,242.73,250.87,253.02,247,,14,968,28,14.57,
27.01.19 00:28:18,55.12,263.41,266.47,276.12,275.24,256.04,255.61,260.37,258.2,250.44,251.3,254.31,256.47,242.73,253.45,253.88,246.15,241.88,252.59,255.18,240.6,242.3,250.01,252.59,246.15,,14,968,28,14.57,
27.01.19 00:28:33,55.37,262.54,263.85,274.8,275.24,255.18,256.9,259.94,258.64,250.44,250.87,254.31,255.61,242.73,253.88,253.88,247,241.88,252.59,255.61,241.03,242.3,250.87,252.59,247,,14,968,28,14.56,
27.01.19 00:28:48,55.62,263.41,265.59,275.68,270.84,256.04,255.61,259.5,257.34,250.44,251.3,253.88,255.61,242.3,253.45,253.45,246.15,241.88,252.59,255.18,241.03,241.88,250.44,252.59,246.15,,14,968,28,14.56,
27.01.19 00:29:03,55.87,264.29,263.85,276.12,273.92,255.61,256.47,260.81,259.5,250.44,250.87,254.74,255.61,242.73,253.88,253.88,246.58,241.88,252.59,254.74,240.17,241.45,250.44,252.59,246.58,,14,968,28,14.56,
27.01.19 00:29:18,56.12,263.41,262.98,274.36,271.72,254.31,254.74,259.5,258.2,250.87,250.87,255.18,256.04,242.73,253.88,254.31,247,241.88,252.59,255.18,241.45,241.88,250.44,252.16,247,,14,968,28,14.54,
